method,donor,pair,status,deviance,interval_covered,interval_width
original_hierarchy,C-8930,57,SCORED,0.0007061686121709494,,
original_hierarchy,C-8930,58,SCORED,0.0052900410337914025,,
original_hierarchy,C-8930,59,SCORED,0.005400147355864374,,
original_hierarchy,C-8930,60,SCORED,0.008713235633808318,,
original_hierarchy,C-8930,61,SCORED,4.803757169508007e-05,,
original_hierarchy,C-8930,62,SCORED,0.002191152482326913,,
original_hierarchy,C-8930,63,SCORED,5.159998777676212e-05,,
original_hierarchy,C-8930,64,SCORED,0.00014790209760327105,,
original_hierarchy,C-8930,65,SCORED,0.0005373765159509391,,
original_hierarchy,C-8930,66,SCORED,0.00028590567540671095,,
original_hierarchy,C-8930,67,SCORED,0.0013707624432869048,,
original_hierarchy,C-8930,68,SCORED,0.028713309754708052,,
original_hierarchy,C-8930,69,SCORED,0.00023171878406423423,,
original_hierarchy,C-8930,70,SCORED,0.00039462483031304195,,
original_hierarchy,C-8930,71,SCORED,0.00021806210385492096,,
original_hierarchy,C-8930,72,SCORED,0.019586809400503356,,
original_hierarchy,C-8930,73,SCORED,0.0009078063853277633,,
original_hierarchy,C-8930,74,SCORED,0.0007453929799355798,,
original_hierarchy,C-8930,75,SCORED,0.00016470588660582068,,
original_hierarchy,C-8930,76,SCORED,0.004144419033134894,,
original_hierarchy,C-8930,77,SCORED,0.015399316428553533,,
original_hierarchy,C-8930,78,SCORED,0.0055905138623100065,,
original_hierarchy,C-8930,79,SCORED,0.00809309089007234,,
original_hierarchy,C-8930,80,SCORED,0.037080612190843444,,
original_hierarchy,C-8931,0,SCORED,0.03228778312409223,,
original_hierarchy,C-8931,1,SCORED,0.007923443359216617,,
original_hierarchy,C-8931,2,SCORED,0.00031864473480161786,,
original_hierarchy,C-8931,3,SCORED,0.002966804260714502,,
original_hierarchy,C-8931,4,SCORED,0.009115863393512169,,
original_hierarchy,C-8931,5,SCORED,0.002888667975932877,,
original_hierarchy,C-8931,6,SCORED,0.0019841970128093023,,
original_hierarchy,C-8931,7,SCORED,0.0011732315078928583,,
original_hierarchy,C-8931,8,SCORED,0.0017615030339547429,,
original_hierarchy,C-8931,9,SCORED,0.08991046664624895,,
original_hierarchy,C-8931,10,SCORED,0.012601759685171743,,
original_hierarchy,C-8931,11,SCORED,0.042105090933557104,,
original_hierarchy,C-8931,12,SCORED,0.0052280927099808555,,
original_hierarchy,C-8931,13,SCORED,0.07728702530094737,,
original_hierarchy,C-8931,14,SCORED,0.0039419208377607096,,
original_hierarchy,C-8931,15,SCORED,0.011054565193857953,,
original_hierarchy,C-8931,16,SCORED,0.0008767573489600819,,
original_hierarchy,C-8931,17,SCORED,0.03578602423629163,,
original_hierarchy,C-8931,18,SCORED,0.043984466411180076,,
original_hierarchy,C-8931,19,SCORED,0.02941527541450338,,
original_hierarchy,C-8931,20,SCORED,0.0008379706197779967,,
original_hierarchy,C-8931,21,SCORED,0.002088728546212469,,
original_hierarchy,C-8931,22,SCORED,0.025493886425492246,,
original_hierarchy,C-8931,23,SCORED,0.014995228952452644,,
original_hierarchy,C-8931,24,SCORED,1.26077085515939e-05,,
original_hierarchy,C-8931,25,SCORED,0.0061262755606401875,,
original_hierarchy,C-8931,26,SCORED,0.16056479511142005,,
original_hierarchy,C-8931,27,SCORED,0.0010406472306269225,,
original_hierarchy,C-8931,28,SCORED,0.0020319889714762577,,
original_hierarchy,C-8931,29,SCORED,0.0020582923956959133,,
original_hierarchy,C-8931,30,SCORED,0.0007279864836935531,,
original_hierarchy,C-8931,31,SCORED,0.0019144910053802435,,
original_hierarchy,C-8931,32,SCORED,0.0007221010295557541,,
original_hierarchy,C-8931,33,SCORED,0.0002735412852846197,,
original_hierarchy,C-8931,34,SCORED,0.0002484412975788178,,
original_hierarchy,C-8931,35,SCORED,0.007060053098819478,,
original_hierarchy,C-8931,36,SCORED,0.014261582902959917,,
original_hierarchy,C-8931,37,SCORED,0.03606636561937393,,
original_hierarchy,C-8931,38,SCORED,0.003642879947768584,,
original_hierarchy,C-8931,39,SCORED,0.0031351086176552613,,
original_hierarchy,C-8931,40,SCORED,0.011105697204344445,,
original_hierarchy,C-8931,41,SCORED,0.03984028222408627,,
original_hierarchy,C-8931,42,SCORED,0.020418014583486487,,
original_hierarchy,C-8931,43,SCORED,0.012834241979808661,,
original_hierarchy,C-8931,44,SCORED,0.06468774505596606,,
original_hierarchy,C-8931,45,SCORED,2.087996394124509e-05,,
original_hierarchy,C-8931,46,SCORED,0.01139043758532158,,
original_hierarchy,C-8931,47,SCORED,0.022304953148969457,,
original_hierarchy,C-8931,48,SCORED,0.004646949516425702,,
original_hierarchy,C-8931,49,SCORED,0.024333200317699075,,
original_hierarchy,C-8931,50,SCORED,0.023789418051379088,,
original_hierarchy,C-8931,51,SCORED,2.2219856859814627e-06,,
original_hierarchy,C-8931,52,SCORED,0.0019288977275871266,,
original_hierarchy,C-8931,53,SCORED,0.0006232092460523048,,
original_hierarchy,C-8931,54,SCORED,0.004923814931777744,,
original_hierarchy,C-8931,55,SCORED,0.026694746196250466,,
original_hierarchy,C-8931,56,SCORED,0.008469595777120927,,
original_hierarchy,C-8931,57,SCORED,0.0027283710155264207,,
original_hierarchy,C-8931,58,SCORED,0.003586824985170302,,
original_hierarchy,C-8931,59,SCORED,0.0020845272882973782,,
original_hierarchy,C-8931,60,SCORED,0.0020014442241683104,,
original_hierarchy,C-8931,61,SCORED,2.4077565272151522e-05,,
original_hierarchy,C-8931,62,SCORED,2.910167432995485e-05,,
original_hierarchy,C-8931,63,SCORED,2.9168591728779246e-05,,
original_hierarchy,C-8931,64,SCORED,0.0066228840562176094,,
original_hierarchy,C-8931,65,SCORED,0.004639013306410526,,
original_hierarchy,C-8931,66,SCORED,0.00342561283476632,,
original_hierarchy,C-8931,67,SCORED,0.0033401085158162695,,
original_hierarchy,C-8931,68,SCORED,0.0009045141260985816,,
original_hierarchy,C-8931,69,SCORED,0.00034304066079035925,,
original_hierarchy,C-8931,70,SCORED,0.0005297723951421841,,
original_hierarchy,C-8931,71,SCORED,0.0003453873600660559,,
original_hierarchy,C-8931,72,SCORED,0.009087732197192923,,
original_hierarchy,C-8931,73,SCORED,0.012346307924699762,,
original_hierarchy,C-8931,74,SCORED,0.01417129281830181,,
original_hierarchy,C-8931,75,SCORED,0.0028787325995888145,,
original_hierarchy,C-8931,76,SCORED,0.03210010369479904,,
original_hierarchy,C-8931,77,SCORED,0.009930505594048233,,
original_hierarchy,C-8931,78,SCORED,0.009607538794356135,,
original_hierarchy,C-8931,79,SCORED,0.0023360171578980515,,
original_hierarchy,C-8931,80,SCORED,0.017418774182318235,,
original_hierarchy,C-8933,0,SCORED,0.0017362353472189836,,
original_hierarchy,C-8933,1,SCORED,0.003193989155279766,,
original_hierarchy,C-8933,2,SCORED,0.00041900871554511124,,
original_hierarchy,C-8933,3,SCORED,0.003050506865964118,,
original_hierarchy,C-8933,4,SCORED,0.0002834204021266865,,
original_hierarchy,C-8933,5,SCORED,0.0076583259999604275,,
original_hierarchy,C-8933,6,SCORED,0.002741892675765946,,
original_hierarchy,C-8933,7,SCORED,0.0018964278122829276,,
original_hierarchy,C-8933,8,SCORED,0.014903709651762312,,
original_hierarchy,C-8933,9,SCORED,0.0461171887915756,,
original_hierarchy,C-8933,10,SCORED,0.0022891963696379317,,
original_hierarchy,C-8933,11,SCORED,0.0007499337931688183,,
original_hierarchy,C-8933,12,SCORED,0.00525620431053931,,
original_hierarchy,C-8933,13,SCORED,0.024083255864456837,,
original_hierarchy,C-8933,14,SCORED,0.005480248073510906,,
original_hierarchy,C-8933,15,SCORED,6.726508583822927e-06,,
original_hierarchy,C-8933,16,SCORED,0.009246460104843285,,
original_hierarchy,C-8933,17,SCORED,0.01120798351902038,,
original_hierarchy,C-8933,18,SCORED,0.000839524427992358,,
original_hierarchy,C-8933,19,SCORED,0.0432067051779651,,
original_hierarchy,C-8933,20,SCORED,0.03489717234703857,,
original_hierarchy,C-8933,21,SCORED,0.002242537712720021,,
original_hierarchy,C-8933,22,SCORED,0.06819314729007298,,
original_hierarchy,C-8933,23,SCORED,0.010630448354627713,,
original_hierarchy,C-8933,24,SCORED,0.024865018979638793,,
original_hierarchy,C-8933,25,SCORED,0.006397838444724194,,
original_hierarchy,C-8933,26,SCORED,0.0019768497437706936,,
original_hierarchy,C-8933,27,SCORED,0.0026574037633489067,,
original_hierarchy,C-8933,28,SCORED,0.00850878141644589,,
original_hierarchy,C-8933,29,SCORED,0.0003408839028805704,,
original_hierarchy,C-8933,30,SCORED,0.004715028095189298,,
original_hierarchy,C-8933,31,SCORED,0.0026782487751528215,,
original_hierarchy,C-8933,32,SCORED,0.00010487176956855805,,
original_hierarchy,C-8933,33,SCORED,0.0030103128922447046,,
original_hierarchy,C-8933,34,SCORED,4.078860691940757e-07,,
original_hierarchy,C-8933,35,SCORED,0.004496335785259592,,
original_hierarchy,C-8933,36,SCORED,3.144670507615151e-05,,
original_hierarchy,C-8933,37,SCORED,0.00598492083343248,,
original_hierarchy,C-8933,38,SCORED,0.00032647393558525475,,
original_hierarchy,C-8933,39,SCORED,0.0003683692248112782,,
original_hierarchy,C-8933,40,SCORED,0.0004175222268970277,,
original_hierarchy,C-8933,41,SCORED,2.81177376401281e-05,,
original_hierarchy,C-8933,42,SCORED,0.004098567906799012,,
original_hierarchy,C-8933,43,SCORED,0.0011684060389194027,,
original_hierarchy,C-8933,44,SCORED,0.0003955438983998538,,
original_hierarchy,C-8933,45,SCORED,0.0009257135810734098,,
original_hierarchy,C-8933,46,SCORED,0.0001783218351837832,,
original_hierarchy,C-8933,47,SCORED,0.008820402448561453,,
original_hierarchy,C-8933,48,SCORED,0.004450874296148027,,
original_hierarchy,C-8933,49,SCORED,0.0008771633562196747,,
original_hierarchy,C-8933,50,SCORED,0.00015048239120326722,,
original_hierarchy,C-8933,51,SCORED,0.0027040034865291242,,
original_hierarchy,C-8933,52,SCORED,0.00026201971386447843,,
original_hierarchy,C-8933,53,SCORED,0.0007638742037108254,,
original_hierarchy,C-8933,54,SCORED,0.0046846922672926575,,
original_hierarchy,C-8933,55,SCORED,0.01643290767719418,,
original_hierarchy,C-8933,56,SCORED,0.0020170656211851573,,
original_hierarchy,C-8933,57,SCORED,0.0004903744193020081,,
original_hierarchy,C-8933,58,SCORED,0.0010632821436694223,,
original_hierarchy,C-8933,59,SCORED,0.054818604846170085,,
original_hierarchy,C-8933,60,SCORED,0.0038861484239308616,,
original_hierarchy,C-8933,61,SCORED,0.010136861385081436,,
original_hierarchy,C-8933,62,SCORED,0.01089174525328359,,
original_hierarchy,C-8933,63,SCORED,0.0002650538643304487,,
original_hierarchy,C-8933,64,SCORED,0.00012782334889678646,,
original_hierarchy,C-8933,65,SCORED,0.0038804347969345517,,
original_hierarchy,C-8933,66,SCORED,0.003751967665220537,,
original_hierarchy,C-8933,67,SCORED,9.745228596762592e-05,,
original_hierarchy,C-8933,68,SCORED,0.006956963786560931,,
original_hierarchy,C-8933,69,SCORED,0.010248967513834466,,
original_hierarchy,C-8933,70,SCORED,0.0001306134031494946,,
original_hierarchy,C-8933,71,SCORED,0.013567053049046283,,
original_hierarchy,C-8933,72,SCORED,0.005309888312999569,,
original_hierarchy,C-8933,73,SCORED,0.019585094275997708,,
original_hierarchy,C-8933,74,SCORED,0.003684120833234515,,
original_hierarchy,C-8933,75,SCORED,0.0029268727710228155,,
original_hierarchy,C-8933,76,SCORED,0.0016894950508266025,,
original_hierarchy,C-8933,77,SCORED,0.00874954373734612,,
original_hierarchy,C-8933,78,SCORED,0.003544050151916483,,
original_hierarchy,C-8933,79,SCORED,0.005933071276845045,,
original_hierarchy,C-8933,80,SCORED,0.008428861521040026,,
original_hierarchy,C-8934,0,SCORED,0.015580053260636932,,
original_hierarchy,C-8934,1,SCORED,0.00799829398555051,,
original_hierarchy,C-8934,2,SCORED,0.003366290219642739,,
original_hierarchy,C-8934,3,SCORED,0.00215848235526157,,
original_hierarchy,C-8934,4,SCORED,0.0032184232131884476,,
original_hierarchy,C-8934,5,SCORED,0.005009285602454481,,
original_hierarchy,C-8934,6,SCORED,0.00038462622637096093,,
original_hierarchy,C-8934,7,SCORED,0.00021321275999905756,,
original_hierarchy,C-8934,8,SCORED,0.006470088089090203,,
original_hierarchy,C-8934,9,SCORED,0.05752856097742898,,
original_hierarchy,C-8934,10,SCORED,0.005408846401765685,,
original_hierarchy,C-8934,11,SCORED,0.10788256772145272,,
original_hierarchy,C-8934,12,SCORED,0.03836136398477623,,
original_hierarchy,C-8934,13,SCORED,0.1848998281450433,,
original_hierarchy,C-8934,14,SCORED,0.03842255409386565,,
original_hierarchy,C-8934,15,SCORED,0.06042232735830132,,
original_hierarchy,C-8934,16,SCORED,0.04123633146266627,,
original_hierarchy,C-8934,17,SCORED,0.027619112723085162,,
original_hierarchy,C-8934,18,SCORED,0.04280434821083984,,
original_hierarchy,C-8934,19,SCORED,0.014435917222889623,,
original_hierarchy,C-8934,20,SCORED,0.01033575227989604,,
original_hierarchy,C-8934,21,SCORED,0.006058566359405937,,
original_hierarchy,C-8934,22,SCORED,0.03293004909252793,,
original_hierarchy,C-8934,23,SCORED,1.3479692705367077e-05,,
original_hierarchy,C-8934,24,SCORED,0.007686458183887052,,
original_hierarchy,C-8934,25,SCORED,0.012668715866201302,,
original_hierarchy,C-8934,26,SCORED,0.13811749514489605,,
original_hierarchy,C-8934,27,SCORED,,,
original_hierarchy,C-8934,28,SCORED,,,
original_hierarchy,C-8934,29,SCORED,,,
original_hierarchy,C-8934,30,SCORED,,,
original_hierarchy,C-8934,31,SCORED,,,
original_hierarchy,C-8934,32,SCORED,,,
original_hierarchy,C-8934,33,SCORED,,,
original_hierarchy,C-8934,34,SCORED,,,
original_hierarchy,C-8934,35,SCORED,,,
original_hierarchy,C-8934,36,SCORED,0.012118960405406803,,
original_hierarchy,C-8934,37,SCORED,0.02270547575436853,,
original_hierarchy,C-8934,38,SCORED,0.009095740022707424,,
original_hierarchy,C-8934,39,SCORED,0.006225156281844266,,
original_hierarchy,C-8934,40,SCORED,0.033130690180125676,,
original_hierarchy,C-8934,41,SCORED,0.05697477321678498,,
original_hierarchy,C-8934,42,SCORED,0.02446661204371889,,
original_hierarchy,C-8934,43,SCORED,0.011679950407538796,,
original_hierarchy,C-8934,44,SCORED,0.009477659327848737,,
original_hierarchy,C-8934,45,SCORED,0.020769358995613607,,
original_hierarchy,C-8934,46,SCORED,0.003813324349961955,,
original_hierarchy,C-8934,47,SCORED,0.002832264732077674,,
original_hierarchy,C-8934,48,SCORED,0.0004350303655648556,,
original_hierarchy,C-8934,49,SCORED,0.00750722126373014,,
original_hierarchy,C-8934,50,SCORED,0.12023591810926362,,
original_hierarchy,C-8934,51,SCORED,3.3986990020668266e-05,,
original_hierarchy,C-8934,52,SCORED,7.402178259064817e-05,,
original_hierarchy,C-8934,53,SCORED,0.009039815636302895,,
original_hierarchy,C-8934,54,SCORED,0.015080956549310548,,
original_hierarchy,C-8934,55,SCORED,0.03259914052005562,,
original_hierarchy,C-8934,56,SCORED,0.012054590531901443,,
original_hierarchy,C-8934,57,SCORED,0.00036724835211225833,,
original_hierarchy,C-8934,58,SCORED,0.030277569116163833,,
original_hierarchy,C-8934,59,SCORED,0.019782418500100596,,
original_hierarchy,C-8934,60,SCORED,4.516113315398843e-05,,
original_hierarchy,C-8934,61,SCORED,0.002203433638085294,,
original_hierarchy,C-8934,62,SCORED,0.002328664168524973,,
original_hierarchy,C-8934,63,SCORED,0.0017659428876959891,,
original_hierarchy,C-8934,64,SCORED,0.01287711852038042,,
original_hierarchy,C-8934,65,SCORED,0.002041500814466267,,
original_hierarchy,C-8934,66,SCORED,0.004843974495482996,,
original_hierarchy,C-8934,67,SCORED,0.002521407399977256,,
original_hierarchy,C-8934,68,SCORED,0.002649738601425866,,
original_hierarchy,C-8934,69,SCORED,0.0009003913285849374,,
original_hierarchy,C-8934,70,SCORED,3.36073813120355e-05,,
original_hierarchy,C-8934,71,SCORED,1.9224124320459937e-05,,
original_hierarchy,C-8934,72,SCORED,0.022478953807069532,,
original_hierarchy,C-8934,73,SCORED,0.00013881798230425298,,
original_hierarchy,C-8934,74,SCORED,0.01813036115997601,,
original_hierarchy,C-8934,75,SCORED,0.007587992686599314,,
original_hierarchy,C-8934,76,SCORED,0.0064231355813983634,,
original_hierarchy,C-8934,77,SCORED,0.03745967756026988,,
original_hierarchy,C-8934,78,SCORED,0.032618385554011906,,
original_hierarchy,C-8934,79,SCORED,0.0024427691507531886,,
original_hierarchy,C-8934,80,SCORED,0.03241638026417068,,
original_hierarchy,C-8935,0,SCORED,0.027609646738122204,,
original_hierarchy,C-8935,1,SCORED,0.01591481262119447,,
original_hierarchy,C-8935,2,SCORED,0.017205368931228513,,
original_hierarchy,C-8935,3,SCORED,0.022421911205890897,,
original_hierarchy,C-8935,4,SCORED,0.045164451176307185,,
original_hierarchy,C-8935,5,SCORED,0.004668935754393571,,
original_hierarchy,C-8935,6,SCORED,0.002561205512464051,,
original_hierarchy,C-8935,7,SCORED,0.0002916421315479851,,
original_hierarchy,C-8935,8,SCORED,0.002949627743524622,,
original_hierarchy,C-8935,9,SCORED,0.043916973652811025,,
original_hierarchy,C-8935,10,SCORED,0.0008870466126376358,,
original_hierarchy,C-8935,11,SCORED,0.05038219932131871,,
original_hierarchy,C-8935,12,SCORED,0.029923794287720656,,
original_hierarchy,C-8935,13,SCORED,0.2669054033284122,,
original_hierarchy,C-8935,14,SCORED,0.060078511382232094,,
original_hierarchy,C-8935,15,SCORED,0.03342134952225789,,
original_hierarchy,C-8935,16,SCORED,7.637809427270227e-06,,
original_hierarchy,C-8935,17,SCORED,0.036940602472084194,,
original_hierarchy,C-8935,18,SCORED,0.09033954016427809,,
original_hierarchy,C-8935,19,SCORED,0.0006682106014845608,,
original_hierarchy,C-8935,20,SCORED,0.0022588796576385947,,
original_hierarchy,C-8935,21,SCORED,0.010869723264252638,,
original_hierarchy,C-8935,22,SCORED,0.1905112930279127,,
original_hierarchy,C-8935,23,SCORED,0.0020155650880955348,,
original_hierarchy,C-8935,24,SCORED,0.001202766233489399,,
original_hierarchy,C-8935,25,SCORED,0.011047457704534365,,
original_hierarchy,C-8935,26,SCORED,0.17090589560959826,,
original_hierarchy,C-8935,27,SCORED,0.002402712060186712,,
original_hierarchy,C-8935,28,SCORED,0.0013719510024249072,,
original_hierarchy,C-8935,29,SCORED,0.0013981182863449506,,
original_hierarchy,C-8935,30,SCORED,0.0004335502593755668,,
original_hierarchy,C-8935,31,SCORED,0.034909915203365574,,
original_hierarchy,C-8935,32,SCORED,0.02254245798941762,,
original_hierarchy,C-8935,33,SCORED,0.013983359408605305,,
original_hierarchy,C-8935,34,SCORED,0.00024649546862831823,,
original_hierarchy,C-8935,35,SCORED,2.1573593217185218e-05,,
original_hierarchy,C-8935,36,SCORED,0.014652672976059045,,
original_hierarchy,C-8935,37,SCORED,0.006225890793295243,,
original_hierarchy,C-8935,38,SCORED,6.141956713283468e-05,,
original_hierarchy,C-8935,39,SCORED,0.004280567596929425,,
original_hierarchy,C-8935,40,SCORED,0.017722756772658457,,
original_hierarchy,C-8935,41,SCORED,0.009104070373620217,,
